duration,protocol_type,service,flag,src_bytes,dst_bytes,num_failed_logins,logged_in,count,serror_rate,rerror_rate,label,attack_cat
0.2112668029374933,tcp,http,SF,35933,454,0,1,4,0.06712465459558235,0.015361488213856257,back,dos
0.535743929673541,tcp,http,S1,50149,784,0,1,7,0.027091907358938162,0.04629504275305962,teardrop,dos
20.280606331272175,icmp,http,SF,883,340,0,1,35,0.0028652427577654516,0.05832523923125568,normal,normal
0.0,tcp,http,S1,46,0,0,0,438,0.8080516006018464,0.0,neptune,dos
0.8875872005714681,tcp,http,REJ,314,26,0,0,8,0.46169731656302604,0.28736098525368825,ipsweep,probe
0.0,tcp,ftp,S0,11,12,2,0,17,0.06653459345769558,0.4905327479217011,satan,probe
0.6005578973056246,tcp,http,SF,59241,819,0,1,4,0.09001172788524506,0.06749085579284579,teardrop,dos
20.455307122513908,tcp,http,SF,3295,1504,0,1,3,0.048439118560084926,0.06938055569674118,normal,normal
0.8046652104884366,tcp,eco_i,SF,310,28,0,0,6,0.23862350392661905,0.3038578853326126,ipsweep,probe
0.13417797720071403,tcp,http,REJ,274,86,1,0,11,0.3566017925025007,0.22991406897014974,portsweep,probe
21.723124564704275,udp,http,SF,3506,6684,0,1,32,0.08243504472493496,0.039699216220747416,normal,normal
1.6997841263755953,udp,http,SF,3136,3471,0,1,42,0.044452825305015965,0.050461902460769564,normal,normal
1.2474739689554746,tcp,http,SF,1976,5408,0,1,31,0.046768121248487705,0.0619389969366502,normal,normal
0.5296525362049009,tcp,eco_i,REJ,143,15,0,0,21,0.2718491455587376,0.23946903803673839,portsweep,probe
0.13831360375365995,tcp,private,REJ,395,94,0,0,11,0.4967850988954573,0.2470337310883889,ipsweep,probe
0.0,tcp,telnet,REJ,129,41,2,0,12,0.018302142901618468,0.4726987793109635,satan,probe
0.0,tcp,http,S2,66,0,0,0,211,0.8303550819702205,0.0,neptune,dos
0.0,tcp,smtp,S2,48,0,0,0,343,0.801080984734534,0.0,neptune,dos
0.0,tcp,telnet,S0,27,24,0,0,10,0.20770629184632425,0.439999693589596,satan,probe
0.0,tcp,smtp,REJ,41,46,0,0,16,0.06370019228606738,0.3732044481461334,satan,probe
12.085944194211748,tcp,dns,SF,3772,7589,0,1,9,0.04653369339394861,0.0013682414760681106,normal,normal
0.0,tcp,http,S0,19,0,0,0,238,0.9262750652096502,0.0,neptune,dos
5.558201249895719,tcp,http,SF,1794,4764,0,1,29,0.08059789008675838,0.05920168427890629,normal,normal
0.0,tcp,http,S0,20,0,0,0,309,0.8179753703472322,0.0,neptune,dos
9.18573349211753,tcp,ssh,SF,4231,1808,0,1,14,0.0784769681824988,0.09944152675588736,normal,normal
9.300886126416735,tcp,smtp,SF,294,762,0,1,16,0.0217891379626744,0.06618345851139983,normal,normal
10.043342770903525,tcp,http,SF,1011,5556,0,1,14,0.012736947344788108,0.012627113710773186,normal,normal
0.0,tcp,smtp,S2,53,0,0,0,243,0.9299576093528599,0.0,neptune,dos
1.091834971264241,tcp,smtp,SF,4238,964,0,1,35,0.03565961759862057,0.025448133161826026,normal,normal
0.0,tcp,telnet,REJ,167,12,3,0,3,0.2696363669212043,0.631867182635023,satan,probe
1.672687243549508,tcp,private,RSTO,218,88,0,0,1,0.22596737783555831,0.14832241714387615,portsweep,probe
0.1946738745078903,icmp,private,REJ,217,15,1,0,14,0.285525699891072,0.26001365828119594,ipsweep,probe
6.471442709674657,tcp,http,SF,4203,2176,0,1,33,0.06323962564655086,0.012832586218876452,normal,normal
0.0,tcp,private,S0,19,0,0,0,272,0.9608191339267186,0.0,neptune,dos
0.5550173667160387,icmp,eco_i,REJ,396,59,0,0,28,0.27721348253504774,0.4085529722143282,ipsweep,probe
18.96848891656341,tcp,http,REJ,3923,6870,0,1,43,0.027784516320656552,0.07715120619984878,normal,normal
1.055267970701764,icmp,http,SF,438,77,0,0,10,0.42802700082225975,0.12078947992329689,ipsweep,probe
1.378828088975233,tcp,http,SF,14837,468,0,1,1,0.1954063353090352,0.10895444539655777,back,dos
1.4582183193432692,udp,http,SF,3495,2044,0,1,38,0.055646463734882204,0.035862158195359144,normal,normal
24.229373145685692,tcp,http,SF,700,480,0,1,4,0.039593722619594984,0.07562537914224343,normal,normal
6.054727384638724,tcp,ssh,SF,890,3669,0,1,47,0.03456249935764016,0.08157694046351072,normal,normal
6.287238418705247,tcp,http,SF,4543,372,0,1,46,0.03547285567302127,0.040070416683446665,normal,normal
1.2233282094473483,udp,http,SF,343,605,0,1,23,0.04149604360796805,0.07304924774822995,normal,normal
1.4543676397943683,tcp,http,SF,4576,3477,0,1,33,0.01268240225504188,0.039174245056227824,normal,normal
1.7752605175713918,udp,http,SF,2218,6721,0,1,35,0.011647784967333707,0.02542612314448646,normal,normal
0.0,tcp,http,S0,42,0,0,0,482,0.918554188174037,0.0,neptune,dos
0.0,tcp,http,S0,28,0,0,0,215,0.9116704630128227,0.0,neptune,dos
2.0397427343524743,tcp,private,REJ,429,89,0,0,9,0.43137546837559637,0.14009337840605665,ipsweep,probe
0.6478657891939863,icmp,http,REJ,180,70,0,0,26,0.4950998156396754,0.26284240103197665,ipsweep,probe
0.0,tcp,http,S0,23,0,0,0,285,0.8939037330691267,0.0,neptune,dos
0.5493170614727932,icmp,eco_i,RSTO,457,11,1,0,27,0.23673891419923684,0.5369374777605092,portsweep,probe
0.12991250025578052,tcp,ftp,SF,4965,5911,0,1,44,0.005456540828269896,0.05994611396587166,normal,normal
0.0,tcp,smtp,S0,36,0,0,0,385,0.8885154691865631,0.0,neptune,dos
0.49571315790151865,udp,smtp,SF,1573,3343,0,1,42,0.07844054732127974,0.059856299321775996,normal,normal
5.346762491288786,icmp,ftp,SF,319,4374,0,1,9,0.0021021106726217156,0.08196095530657999,normal,normal
17.42134039630526,udp,http,SF,3422,3978,0,1,7,0.044183370480195466,0.01633667583984202,normal,normal
0.40780728977822406,tcp,http,SF,90846,134,0,1,6,0.07702052056460594,0.1709611557598523,back,dos
3.0452441240058485,icmp,eco_i,SF,174,3,0,0,3,0.1284622715511639,0.38693292483854813,ipsweep,probe
0.8347531994414878,icmp,private,RSTO,326,14,0,0,2,0.17411074013341601,0.3706350554708391,portsweep,probe
10.372505684881697,tcp,ssh,SF,3099,3540,0,1,12,0.09840315142791302,0.07964843893295809,normal,normal
14.136988174492927,udp,http,SF,4329,6226,0,1,25,0.01425565550331156,0.03821394748325693,normal,normal
8.090784891069887,tcp,http,SF,2326,1179,0,1,47,0.041367867898526034,0.06529729219079393,normal,normal
8.665940673387801,tcp,dns,SF,3069,1003,0,1,24,0.03153637432661175,0.039314712949401524,normal,normal
0.5407952756893024,tcp,http,SF,76677,949,0,1,2,0.13550916103675517,0.10938577519709539,back,dos
0.0,tcp,http,S2,76,0,0,0,313,0.9255490829794673,0.0,neptune,dos
1.0425853468136126,icmp,eco_i,REJ,13,44,0,0,9,0.35228697779677176,0.4698414488815541,ipsweep,probe
9.474609283760776,tcp,http,SF,3903,6079,0,1,33,0.08326117733261312,0.08041655649838841,normal,normal
20.130785624263492,tcp,ftp,SF,1291,2739,0,1,23,0.056855225560461214,0.0059177071863541824,normal,normal
10.018557299057019,udp,dns,SF,1562,4186,0,1,26,0.09070419604150219,0.09915327758273866,normal,normal
2.3359218618595974,tcp,ftp,SF,1475,1281,0,1,18,0.057559342864008205,0.01614578340642401,normal,normal
6.381663846557595,tcp,ftp,SF,4875,4630,0,1,48,0.05638929210554024,0.026116243251086024,normal,normal
0.0,tcp,smtp,REJ,30,20,1,0,16,0.039151367891231935,0.5643234959237968,satan,probe
3.817077777634976,icmp,http,SF,2085,5756,0,1,41,0.049623922190081396,0.02856259885622431,normal,normal
13.26548433799724,tcp,ftp,S0,1478,1348,0,1,18,0.07144141014704979,0.036164709484104454,normal,normal
1.3396045521170925,tcp,ftp,SF,4116,4703,0,1,34,0.08906584554618424,0.05969452234131726,normal,normal
16.61579408336042,tcp,smtp,SF,1764,7309,0,1,34,0.01811718508500201,0.07906911019001679,normal,normal
0.0,tcp,ftp,REJ,44,5,0,0,6,0.18462623394625063,0.3489449553668196,satan,probe
0.9188311965301504,tcp,ftp,SF,2747,1879,0,1,31,0.001386213591286012,0.06493788202366224,normal,normal
11.052639551550222,udp,ssh,SF,3432,887,0,1,47,0.06790666044956374,0.09317404033165083,normal,normal
57.92422694036066,udp,http,SF,4386,7633,0,1,30,0.025619151443935496,0.022065105962174848,normal,normal
0.14864537055384225,icmp,private,REJ,73,72,0,0,2,0.3721917850097496,0.5658489868405844,portsweep,probe
9.68561483089972,udp,http,SF,278,2344,0,1,25,0.015188617233663028,0.03285581498857985,normal,normal
0.5600548181586985,tcp,dns,SF,831,1229,0,1,3,0.03121897365691294,0.04274665281666891,normal,normal
1.0362533857365595,icmp,eco_i,SF,466,61,0,0,24,0.43008454850385247,0.4975290088030656,ipsweep,probe
3.9116409522773603,udp,http,SF,2452,1267,0,1,40,0.0812390724186151,0.00824059718619482,normal,normal
9.162103807550578,tcp,ftp,S0,1130,7422,0,1,36,0.014669511401518155,0.0690322846900729,normal,normal
29.008597273257944,udp,http,SF,2478,7805,0,1,34,0.006368476750251673,0.017712714419825405,normal,normal
0.05152880902331048,tcp,http,SF,1994,7489,0,1,20,0.028944089496820827,0.07832154546566789,normal,normal
16.257954945094447,icmp,ftp,SF,4903,3206,0,1,45,0.005363479152083084,0.07174649906119122,normal,normal
6.452635514220832,udp,http,SF,789,2722,0,1,41,0.030787412527436744,0.04772000794179613,normal,normal
3.1506820339281947,tcp,http,S1,43139,786,0,1,3,0.16777077238081378,0.13420259610658197,back,dos
11.941022324431973,tcp,ssh,SF,1173,7769,0,1,15,0.007091595948797925,0.034979606180759196,normal,normal
19.841059614823607,tcp,ftp,SF,1083,5707,0,1,32,0.09954741523468144,0.09115147258658508,normal,normal
0.500816948710225,tcp,http,SF,72699,433,0,1,9,0.034319273413038,0.033491948903597704,back,dos
6.210005752530997,tcp,http,SF,2161,4587,0,1,2,0.007336406745960267,0.06631462489752088,normal,normal
1.8095464779207622,tcp,http,SF,61796,544,0,1,5,0.16352467566089723,0.17901132079996662,back,dos
0.0,tcp,smtp,S0,42,0,0,0,472,0.8553739938984025,0.0,neptune,dos
0.0,tcp,http,S2,38,0,0,0,280,0.9991468904102646,0.0,neptune,dos
0.5713938673968527,icmp,eco_i,SF,487,72,0,0,25,0.1421621143824668,0.3769117203168628,portsweep,probe
0.0,tcp,private,S0,33,0,0,0,356,0.8240727152419972,0.0,neptune,dos
0.6999846564773325,udp,ssh,SF,315,7399,0,1,18,0.007300359289962733,0.07440285803476768,normal,normal
12.413319194213042,tcp,smtp,SF,2465,5683,0,1,42,0.027450667350707825,0.06246639742837168,normal,normal
0.08464787168503972,tcp,private,REJ,188,41,1,0,18,0.4464142700183026,0.10495534774557683,portsweep,probe
1.505286506629469,tcp,http,SF,105,6,0,0,22,0.41300005775211746,0.5432512633209513,portsweep,probe
0.0,tcp,ftp,SF,28,20,0,0,9,0.002094678564104435,0.5420885814161998,satan,probe
0.26755847931766846,icmp,eco_i,RSTO,421,71,0,0,17,0.15480836401452827,0.3687923128462829,ipsweep,probe
2.0446937600400523,tcp,http,SF,4769,6529,0,1,11,0.09052989990105155,0.04929569716558601,normal,normal
4.007103553554071,tcp,dns,SF,3930,221,0,1,14,0.06740175348839673,0.08443148641523825,normal,normal
2.474650425336997,icmp,eco_i,SF,481,34,0,0,1,0.4285000618238818,0.37231543555356794,ipsweep,probe
0.08105444888728247,icmp,eco_i,RSTO,491,60,0,0,26,0.3047121826277923,0.48472128971077844,ipsweep,probe
5.46045412460405,tcp,http,S1,71304,798,0,1,7,0.19615876108291697,0.12118523908284946,teardrop,dos
0.7005915957539225,icmp,http,REJ,15,70,0,0,2,0.1670266157218026,0.2551542410522738,ipsweep,probe
0.0,tcp,ftp,REJ,31,40,1,0,15,0.16411360368467331,0.35246790107993126,satan,probe
0.0,tcp,http,S0,22,0,0,0,222,0.8547976198939944,0.0,neptune,dos
0.0,tcp,smtp,S2,25,0,0,0,296,0.8086200217896649,0.0,neptune,dos
0.19734781486214786,tcp,http,SF,54,96,0,0,6,0.252646599643654,0.487617269449528,ipsweep,probe
0.0,tcp,http,S0,86,0,0,0,233,0.8900564967663052,0.0,neptune,dos
0.0,tcp,private,S1,57,0,0,0,231,0.9393122804288092,0.0,neptune,dos
25.77982779704181,udp,ftp,SF,2665,3274,0,1,26,0.05964670754135437,0.08143839206690816,normal,normal
0.48146667071622334,tcp,eco_i,SF,169,50,0,0,24,0.33460471241497947,0.36304125920870145,portsweep,probe
2.8484980669320192,tcp,http,S1,71247,593,0,1,2,0.09450308856391705,0.07564490304866896,back,dos
1.4566928670223374,tcp,http,SF,30056,314,0,1,6,0.01445538951463532,0.11515717255488232,teardrop,dos
19.217853489450956,udp,http,SF,4236,4624,0,1,46,0.029797723549584376,0.008975950056015715,normal,normal
24.171687299102487,tcp,http,SF,3820,2983,0,1,48,0.05815642044379887,0.07146956752357342,normal,normal
0.0,tcp,http,S0,28,0,0,0,351,0.8161907472231377,0.0,neptune,dos
0.0,tcp,smtp,S1,83,0,0,0,300,0.9198745985743972,0.0,neptune,dos
0.22472453557956953,icmp,eco_i,SF,403,46,1,0,9,0.225617522767373,0.3495994734206659,ipsweep,probe
2.4408528882488585,udp,http,SF,1277,253,0,1,49,0.044485243282754085,0.04890484004492832,normal,normal
4.333244080903793,icmp,ftp,SF,4372,3867,0,1,43,0.07963006634151322,0.08329373923186612,normal,normal
0.0,tcp,smtp,S1,6,0,0,0,245,0.9483254574903778,0.0,neptune,dos
16.352548810867347,udp,http,SF,2611,243,0,1,29,0.04642039489521267,0.06192043172921549,normal,normal
6.54492509869545,udp,http,SF,1457,4394,0,1,45,0.038048188549303585,0.01061255854909955,normal,normal
7.57913635411515,tcp,ftp,SF,1263,4925,0,1,13,0.0618290798754788,0.0680672373225737,normal,normal
1.0988068971758864,icmp,private,SF,233,72,0,0,13,0.36532428380160076,0.5195498493998058,ipsweep,probe
7.999764615179965,tcp,smtp,SF,3979,7589,0,1,14,0.057356328002671,0.03416411126906018,normal,normal
10.454447389605757,tcp,ssh,SF,623,4375,0,1,30,0.03258245840194487,0.019173621739026647,normal,normal
0.0,tcp,private,S0,83,0,0,0,354,0.9702811495782948,0.0,neptune,dos
0.8802756530414628,tcp,ftp,SF,1510,4573,0,1,37,0.011910653587671627,0.014054712799554293,normal,normal
0.3375360350966372,icmp,private,RSTO,421,71,1,0,29,0.2741585293599006,0.5765600571970689,ipsweep,probe
12.702735904993084,icmp,ftp,SF,3340,6765,0,1,17,0.07918913237957292,0.08115720043515481,normal,normal
0.0,tcp,http,S0,41,0,0,0,305,0.9423555889981899,0.0,neptune,dos
0.0,tcp,smtp,S0,18,0,0,0,329,0.8242829811009945,0.0,neptune,dos
12.770180088520394,tcp,http,SF,3042,6895,0,1,8,0.027963631849320627,0.013637032746756584,normal,normal
0.0,tcp,private,S1,7,0,0,0,491,0.8169932579778934,0.0,neptune,dos
0.5731373395996819,icmp,private,SF,148,49,0,0,20,0.4690580558414289,0.3511859099860477,portsweep,probe
0.39732432540845725,icmp,eco_i,SF,43,73,1,0,26,0.11986459658388755,0.41175959758707725,ipsweep,probe
0.6518552412211818,tcp,ftp,SF,169,4024,0,1,39,0.04834980851068038,0.04291494919583219,normal,normal
0.7784894456788227,tcp,smtp,SF,2430,5805,0,1,42,0.006194651857898793,0.057680791963825584,normal,normal
0.0,tcp,telnet,S0,179,39,2,0,7,0.1313699661428737,0.8063960831652148,satan,probe
0.0,tcp,http,S0,97,0,0,0,283,0.8898157028269752,0.0,neptune,dos
8.618335144870423,tcp,http,SF,4064,1665,0,1,10,0.04042416421070392,0.09932651964297466,normal,normal
20.291821963293167,tcp,ftp,SF,3213,3062,0,1,30,0.048201733977693256,0.0757776560375158,normal,normal
0.0,tcp,http,S0,23,0,0,0,233,0.8112448589701945,0.0,neptune,dos
0.6648207848239704,icmp,private,REJ,12,82,0,0,26,0.3061220751977507,0.15118354229160466,ipsweep,probe
1.3934027164531277,icmp,private,REJ,484,85,0,0,5,0.25763606110980125,0.5254759497034001,ipsweep,probe
0.4244321373158483,tcp,private,RSTO,270,12,0,0,10,0.3876937676176587,0.23577522758874284,ipsweep,probe
3.8011191749871722,udp,http,SF,3071,4611,0,1,15,0.018404477205021353,0.07564510879889119,normal,normal
6.42754388673347,tcp,ftp,SF,1344,6072,0,1,45,0.04428293703843242,0.08472694099627238,normal,normal
2.3067896958934138,icmp,http,REJ,4811,6579,0,1,42,0.003443130857331456,0.04458255498270162,normal,normal
1.6963869815555794,icmp,eco_i,REJ,437,53,0,0,3,0.1534782617597745,0.5676972448338994,ipsweep,probe
1.3920038996839228,icmp,private,SF,41,37,0,0,1,0.18606224864962223,0.4137339493830364,portsweep,probe
5.145243204302945,tcp,http,S1,56762,476,0,1,6,0.06206142315833949,0.07982522008899323,back,dos
2.7741120892818665,tcp,dns,SF,4999,7548,0,1,34,0.08018401684528059,0.04345309633044954,normal,normal
20.366401070834076,tcp,ssh,SF,4186,325,0,1,4,0.04892272547499193,0.01333444673163704,normal,normal
2.777901942415501,tcp,ssh,SF,965,2893,0,1,32,0.03547972896563887,0.039998301829356854,normal,normal
0.0,tcp,http,S0,41,0,0,0,445,0.8303485825906105,0.0,neptune,dos
0.9108257257642822,icmp,private,REJ,456,67,0,0,2,0.47359118965780767,0.1655293154021452,ipsweep,probe
0.0,tcp,smtp,REJ,110,39,0,0,11,0.15058362153955251,0.8459580948958312,satan,probe
1.2632341661615545,icmp,private,RSTO,451,79,0,0,12,0.2901854424676482,0.47846382967072076,ipsweep,probe
11.683518011298691,udp,dns,SF,687,1434,0,1,4,0.0877749404862625,0.02039946036093874,normal,normal
0.0,tcp,smtp,S0,78,0,0,0,350,0.994369060265097,0.0,neptune,dos
0.0,tcp,ftp,S0,36,12,1,0,13,0.05780291894601009,0.37744274815852885,satan,probe
0.0,tcp,http,S1,43,0,0,0,206,0.8019086706134454,0.0,neptune,dos
0.7828746873874205,tcp,smtp,SF,3139,4237,0,1,39,0.08911400917935094,0.04603553731348269,normal,normal
12.367416994390526,icmp,http,SF,980,3914,0,1,30,0.00393618798197295,0.0021846711986201806,normal,normal
1.4893712778192283,tcp,private,REJ,165,42,0,0,4,0.32477410140786533,0.15596728906739463,ipsweep,probe
0.9403423956164013,icmp,private,RSTO,107,9,0,0,25,0.4575734042679962,0.2679081823207673,portsweep,probe
9.546931403682532,icmp,dns,SF,2633,793,0,1,5,0.014281430447286737,0.057982957604772505,normal,normal
0.0,tcp,http,S0,96,0,0,0,392,0.9175253973230217,0.0,neptune,dos
17.180915629808144,tcp,http,SF,4432,1097,0,1,20,0.03164571308744162,0.008696702025593306,normal,normal
0.36128524627551956,icmp,http,SF,460,86,0,0,29,0.42427342813503677,0.5741847763944595,ipsweep,probe
0.9576859262634184,tcp,dns,SF,1140,4478,0,1,36,0.07486984784391551,0.02131421193139367,normal,normal
2.0187405327676218,icmp,eco_i,RSTO,423,44,0,0,25,0.44132687466663445,0.34916651414711863,portsweep,probe
9.244373826138894,tcp,ftp,SF,2061,5276,0,1,18,0.03709737125921691,0.07721520276158382,normal,normal
0.3737739527569037,tcp,http,SF,29790,387,0,1,9,0.15635596518574527,0.09683460643268149,back,dos
15.799492595751158,tcp,http,SF,3492,2872,0,1,1,0.023599660590923756,0.014354475594376793,normal,normal
0.20506894851387558,tcp,private,RSTO,415,26,0,0,27,0.1557800944820641,0.3846032315647139,ipsweep,probe
20.247990253577083,tcp,smtp,SF,1525,7775,0,1,9,0.08670601823789474,0.024399530235247227,normal,normal
34.03226264506965,icmp,http,SF,1127,6410,0,1,25,0.08890121901109595,0.01606336126185507,normal,normal
1.8997944743565012,tcp,http,SF,3482,4263,0,1,25,0.03534731920607206,0.031563321536715226,normal,normal
0.0,tcp,ftp,S0,177,41,0,0,12,0.15422457622985558,0.7676191022010719,satan,probe
0.0,tcp,private,S0,16,0,0,0,395,0.8810216109175714,0.0,neptune,dos
0.02711823492245165,udp,http,SF,809,7765,0,1,34,0.08416220075427741,0.0030353805533004266,normal,normal
0.0,tcp,smtp,S0,66,0,0,0,202,0.8267556289987936,0.0,neptune,dos
0.0,tcp,smtp,S0,75,0,0,0,292,0.8695644694866093,0.0,neptune,dos
0.0,tcp,private,S0,3,0,0,0,337,0.8579455967476429,0.0,neptune,dos
2.72795786510522,tcp,http,SF,4912,2870,0,1,38,0.09764565294354102,0.09546663568790689,normal,normal
16.101260629157196,tcp,http,SF,1602,3227,0,1,40,0.009148751838745873,0.07466032046442038,normal,normal
0.12676408513202977,udp,http,SF,1972,2124,2,1,13,0.04091825874584886,0.03293792693020758,normal,normal
1.1821380553414715,icmp,eco_i,RSTO,226,59,0,0,24,0.4638974746850736,0.5258951693302708,ipsweep,probe
0.5400686522557514,tcp,ftp,SF,4057,3507,0,1,35,0.04744349141471741,0.03337765970697978,normal,normal
0.0,tcp,ftp,SF,183,9,1,0,2,0.1333882973741714,0.3162486802020306,satan,probe
5.965072642756074,tcp,ssh,SF,2679,2588,0,1,16,0.04639854174403808,0.013328425808217316,normal,normal
0.0,tcp,smtp,S1,22,0,0,0,290,0.9242212649820406,0.0,neptune,dos
0.0,tcp,http,S1,83,0,0,0,288,0.8877298036871969,0.0,neptune,dos
0.39527973329204613,tcp,smtp,SF,2280,3146,0,1,37,0.04350145943402234,0.029265509766740784,normal,normal
0.0,tcp,private,S0,47,0,0,0,499,0.9590023073856941,0.0,neptune,dos
0.35670954915951975,tcp,http,SF,42930,709,0,1,2,0.10563785235127124,0.09345219920150052,teardrop,dos
1.1284603919401595,udp,ssh,SF,4033,3485,0,1,26,0.02574792164924693,0.013566146716037775,normal,normal
3.011700141513138,tcp,ssh,SF,323,6397,0,1,19,0.07359204063739488,0.027509888155912446,normal,normal
1.019176110420165,tcp,http,SF,63,28,1,0,1,0.4992799630662471,0.13748002173500654,portsweep,probe
0.25232757159496905,tcp,eco_i,SF,163,74,0,0,27,0.35893685374923645,0.1641749633073474,portsweep,probe
10.503570288077782,icmp,ssh,SF,2086,2850,0,1,18,0.006423857585712589,0.05926960666428778,normal,normal
17.431711491009043,udp,http,SF,3285,7343,0,1,21,0.006605530782216007,0.09725682356497369,normal,normal
4.463807037756296,tcp,http,SF,3152,3517,0,1,44,0.005709433790794372,0.03430517325196506,normal,normal
10.994205708518805,tcp,http,SF,624,987,1,1,43,0.0076969183008017365,0.06707650254430357,normal,normal
17.21819800183335,tcp,http,SF,4651,2923,0,1,7,0.019249315063582708,0.010187876413955655,normal,normal
4.840947549780638,tcp,http,S1,77847,157,0,1,2,0.06847902465917192,0.10929527220507529,back,dos
0.1915977323759571,tcp,http,S1,40492,601,0,1,4,0.03764643995380912,0.03684973031453485,back,dos
0.05869152822031951,icmp,http,SF,411,47,0,0,14,0.49932750262838266,0.370681319198066,portsweep,probe
3.341566642859336,icmp,dns,SF,1940,6158,0,1,8,0.07416841289918231,0.06752308375620375,normal,normal
2.305231992809348,tcp,http,SF,2684,7340,0,1,1,0.007741155198475059,0.051283536243514206,normal,normal
4.205294616439829,tcp,ftp,SF,664,1701,0,1,18,0.08344582528560968,0.005621390545987848,normal,normal
13.764257632959037,udp,http,SF,3380,7006,0,1,45,0.057979284383295505,0.01665035470495151,normal,normal
1.2455596926124357,tcp,eco_i,SF,409,76,0,0,10,0.4035907327416123,0.3503097661669655,ipsweep,probe
24.279795363560048,tcp,ftp,SF,1394,7004,0,1,1,0.07548274583623313,0.03094625764461824,normal,normal
5.941558868895468,tcp,dns,SF,1226,396,0,1,23,0.083303426394107,0.045780493255920665,normal,normal
2.997028399474,udp,http,S0,2602,4099,0,1,36,0.019022793082013757,0.05208857827006792,normal,normal
6.331057770459999,tcp,smtp,SF,4634,1852,0,1,19,0.07955783762575865,0.01413835542163402,normal,normal
1.3963044916895553,udp,http,SF,2215,2439,0,1,18,0.03540645623550941,0.06558207673273929,normal,normal
7.706238097116965,udp,ftp,SF,1408,5017,0,1,17,0.0890973884690704,0.05694972585185759,normal,normal
0.0,tcp,http,SF,100,1,1,0,14,0.1401053599565225,0.7113910495591196,satan,probe
2.565417824490926,tcp,ssh,SF,3468,2358,0,1,18,0.03828333947684353,0.06306352949830805,normal,normal
